"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,"LinSolIter",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" , "Avg_TotalPress" ,"Avg_TotalPress(inlet_air)","Avg_TotalPress(outlet)"
          0,           0,        1803,-4.596124047764315,-3.066812484778298,-4.391507688189162, -4.38331298425899,0.6267723781299177,           5,-2.922873855686797,               3,-6.344110960492966,  479.449114202415,                          0,        479.449114202415
          0,           0,        1804, -4.59627021082958,-3.066925060638216,-4.391732297771595, -4.38399096986463,0.6261065605725804,           5, -2.92300097075465,               3,-6.345631458832625, 479.4222293328805,                          0,       479.4222293328805
          0,           0,        1805,-4.596413508550108,-3.067036840598437,-4.391922139721565,-4.384675307878569,0.6254344658445485,           5,-2.923130372520307,               3,-6.347146952696032, 479.3961314738132,                          0,       479.3961314738132
          0,           0,        1806,-4.596546470564189,-3.067147839438328,-4.392065755232139,-4.385366047195266,0.6247560524457725,           5,-2.923267297939077,               3,-6.348657073796955, 479.3706286977841,                          0,       479.3706286977841
          0,           0,        1807,-4.596677658369481,-3.067257957349233,-4.392175901433794, -4.38606319789236,0.6240713161852447,           5,-2.923412316564952,               3,-6.350161510734762, 479.3456047652854,                          0,       479.3456047652854
          0,           0,        1808,-4.596822875157656,-3.067367089246305,-4.392301682336116,-4.386766741809433, 0.623380279521235,           5,  -2.9235670216427,               3,-6.351660023033901, 479.3210114934487,                          0,       479.3210114934487
          0,           0,        1809,-4.596987799792174,-3.067474967450921,-4.392481835616478,-4.387476643764003,0.6226829802214742,           5,-2.923734855827897,               3,-6.353151600255097, 479.2968549755527,                          0,       479.2968549755527
          0,           0,        1810,-4.597169171848869,-3.067581347237809,-4.392729656120231,-4.388192859573523,0.6219794629867293,           5,-2.923869718253729,               3,-6.354637070509678, 479.2731787104295,                          0,       479.2731787104295
          0,           0,        1811,-4.597363104222793,-3.067686327105764,-4.393047777087427, -4.38891534526833,0.6212697711167949,           5,-2.924039692094135,               3,-6.356116489365949, 479.2500459843657,                          0,       479.2500459843657
          0,           0,        1812,-4.597567380952574,-3.067789939818277,-4.393437527190581,-4.389644063549786,0.6205539405373772,           5,-2.924234722279734,               3,-6.357589959969883, 479.2275256884101,                          0,       479.2275256884101
          0,           0,        1813, -4.59777961367606,-3.067892196117068,-4.393896510197701,-4.390378987044903,0.6198319969755997,           5,-2.924448431859747,               3,-6.359057613484192, 479.2056817248544,                          0,       479.2056817248544
          0,           0,        1814,-4.597996571808312,-3.067993081105886,-4.394416634100534,-4.391120099383163,0.6191039549323111,           5,-2.924674351795187,               3,-6.360519592070193, 479.1845656667018,                          0,       479.1845656667018
          0,           0,        1815, -4.59821515961952,-3.068092738205052,-4.394986612999325,-4.391867394060258,0.6183698192439794,           5,-2.924924227034414,               3,-6.361976043996922, 479.1642130940309,                          0,       479.1642130940309
          0,           0,        1816,-4.598433104320478,-3.068191209367229,-4.395595059270088,-4.392620873775156,0.6176295857965965,           5,-2.925186978086898,               3,-6.363427106716797, 479.1446430030262,                          0,       479.1446430030262
          0,           0,        1817,-4.598648859257975,-3.068288609110059,-4.396231127805447,-4.393380550328953,0.6168832417274422,           5,-2.925454903801971,               3,-6.364872898896294, 479.1258590728988,                          0,       479.1258590728988
          0,           0,        1818,-4.598861410026051,-3.068385266609974,-4.396884560992095,-4.394146441321645,0.6161307689379175,           5,-2.925731972489991,               3,-6.366313523912649, 479.1078526938898,                          0,       479.1078526938898
          0,           0,        1819,-4.599070296494823,-3.068481342357921,-4.397546297861753,-4.394918567550379, 0.615372146622108,           5,-2.926017313276442,               3,-6.367749069387832, 479.0906063093406,                          0,       479.0906063093406
          0,           0,        1820,-4.599275622944814, -3.06857688619663,-4.398208756166129,-4.395696953620267,0.6146073506790423,           5,-2.926309231976594,               3,-6.369179601929062,  479.074096379775,                          0,        479.074096379775
          0,           0,        1821,-4.599477929819225,-3.068672004304993,-4.398865895291715,-4.396481625144302,0.6138363560380099,           5, -2.92660663476873,               3,-6.370605168626091, 479.0582960183775,                          0,       479.0582960183775
          0,           0,        1822,-4.599678011088342,-3.068766922706538,-4.399513307649119,-4.397272607277325,0.6130591385748162,           5, -2.92690409589763,               3,-6.372025803935621, 479.0431771793033,                          0,       479.0431771793033
          0,           0,        1823,-4.599876752838242,-3.068861705956003,-4.400148117957487,-4.398069924110938,0.6122756756093902,           5,-2.927201085716778,               3,-6.373441528967566, 479.0287123243947,                          0,       479.0287123243947
          0,           0,        1824,-4.600074986545343,-3.068956233181663,-4.400768781944778,-4.398873598390903,0.6114859457863167,           5,-2.927496841377546,               3,-6.374852349957917, 479.0148755731648,                          0,       479.0148755731648
          0,           0,        1825,-4.600273397256377,-3.069050654034732, -4.40137489604245,-4.399683651208067,0.6106899300397036,           5,-2.927790039364185,               3,-6.376258257995423, 479.0016434016334,                          0,       479.0016434016334
          0,           0,        1826,-4.600472461073943, -3.06914475933591,-4.401967032707887,-4.400500100286497,0.6098876117434014,           5,-2.928079355250285,               3,-6.377659237356327, 478.9889949788345,                          0,       478.9889949788345
          0,           0,        1827,-4.600672438549446,-3.069238668609805,-4.402546445059946,-4.401322961169492,0.6090789768923403,           5,-2.928364821873867,               3,-6.379055275014379, 478.9769122358591,                          0,       478.9769122358591
          0,           0,        1828,-4.600873410740141,-3.069332378690625,-4.403115007920009,-4.402152247028978,0.6082640138988069,           5,-2.928647252077881,               3,-6.380446347027799,  478.965379747944,                          0,        478.965379747944
          0,           0,        1829,-4.601075323757815,  -3.0694258075387,-4.403674906541379,-4.402987969105636,0.6074427130685154,           5,-2.928927048256728,               3, -6.38183242293107, 478.9543844876092,                          0,       478.9543844876092
          0,           0,        1830, -4.60127804878027, -3.06951894816036,-4.404228414200441, -4.40383013690115,0.6066150666609491,           5,-2.929203492867463,               3, -6.38321339467772, 478.9439156228862,                          0,       478.9439156228862
          0,           0,        1831,-4.601481438761629,-3.069611639879224, -4.40477778404502,-4.404678757887034,0.6057810682435203,           5,-2.929469694200465,               3,-6.384589205615379, 478.9339642163579,                          0,       478.9339642163579
          0,           0,        1832,-4.601685371811505, -3.06970403681799,-4.405325088880401,-4.405533837791948,0.6049407132869925,           5,-2.929727049279212,               3,-6.385959927571777, 478.9245228340574,                          0,       478.9245228340574
          0,           0,        1833,-4.601889780261143,-3.069796104672398,-4.405872198355638,-4.406395381600811,0.6040939979677176,           5, -2.92999015168204,               3,-6.387325505736382,  478.915585117201,                          0,        478.915585117201
          0,           0,        1834,-4.602094659316238,-3.069887823784661,-4.406420514785152,-4.407263393919907,0.6032409188180418,           5,-2.930255511488428,               3,-6.388685883839928, 478.9071454989862,                          0,       478.9071454989862
          0,           0,        1835,-4.602300060113296,-3.069979292151141,-4.406971195336957,-4.408137878491433,0.6023814734464751,           5,-2.930522440487069,               3,-6.390041008621655, 478.8991990912045,                          0,       478.8991990912045
          0,           0,        1836,-4.602506072108959,-3.070070348443438, -4.40752505143905, -4.40901883778569,0.6015156604370668,           5,-2.930790724040625,               3,-6.391389871764634, 478.8917416000649,                          0,       478.8917416000649
          0,           0,        1837,-4.602712802925156,-3.070160944971595,-4.408082539956601,-4.409906274324856,0.6006434780435967,           5, -2.93104624483197,               3,-6.392732997459242,  478.884769182192,                          0,        478.884769182192
          0,           0,        1838,-4.602920356337965,-3.070251191128325,-4.408643747592644,-4.410800190935873,0.5997649244346122,           5, -2.93130702768619,               3,-6.394070704391678, 478.8782782516229,                          0,       478.8782782516229
          0,           0,        1839,-4.603128821125833,-3.070341269641792,-4.409208595102282,-4.411700589794902,0.5988799986698874,           5,-2.931575336772463,               3,-6.395402944366613, 478.8722652980413,                          0,       478.8722652980413
          0,           0,        1840,-4.603338249646537,-3.070431031811614,-4.409776833338018,-4.412607473385277,0.5979886994354553,           5,-2.931848113691734,               3,-6.396729681560418, 478.8667267579938,                          0,       478.8667267579938
          0,           0,        1841,-4.603548653260483,-3.070520450592319,-4.410347964635916,-4.413520843795975,0.5970910256039201,           5,  -2.9321248914755,               3,-6.398050894990829, 478.8616589372373,                          0,       478.8616589372373
          0,           0,        1842, -4.60376000439082,-3.070609519319766,-4.410921393831014,-4.414440702621006,0.5961869768177819,           5,-2.932413098238004,               3,-6.399366584412149, 478.8570579622571,                          0,       478.8570579622571
          0,           0,        1843,-4.603972246353459,-3.070698233255402,-4.411496570660662,-4.415367051186317,0.5952765525697317,           5, -2.93272587563007,               3,-6.400676713645532, 478.8529197544445,                          0,       478.8529197544445
          0,           0,        1844,-4.604185294925847,-3.070786661755512, -4.41207292639359,-4.416299892136895, 0.594359751576508,           5,-2.933024811268752,               3,-6.401981291227065,  478.849240024327,                          0,        478.849240024327
          0,           0,        1845,-4.604399044987748,-3.070874845945404,-4.412649764483765,-4.417239226622832,0.5934365738309071,           5, -2.93332156948353,               3,-6.403280319868832, 478.8460142775965,                          0,       478.8460142775965
          0,           0,        1846,-4.604613390089432,-3.070962836573194,-4.413226633139504,  -4.4181850550366,0.5925070200112434,           5,-2.933619501306995,               3,-6.404573803031361, 478.8432378480534,                          0,       478.8432378480534
          0,           0,        1847,-4.604828226343168,-3.071050598717048,-4.413803170027943,-4.419137377409955,0.5915710915171741,           5,-2.933919678360503,               3,-6.405861746607624, 478.8409059469138,                          0,       478.8409059469138
          0,           0,        1848,-4.605043463110547,-3.071138056470018,-4.414379077288841,-4.420096194085207,0.5906287892053017,           5,-2.934233715885838,               3,-6.407144162914284, 478.8390137118552,                          0,       478.8390137118552
          0,           0,        1849,-4.605259029451235,-3.071225300239156,-4.414954177366349,-4.421061504133007,0.5896801152181173,           5,-2.934535089640106,               3,-6.408421050113194, 478.8375562459841,                          0,       478.8375562459841
          0,           0,        1850,-4.605474877984353,-3.071312296520875, -4.41552828882779,-4.422033306262324, 0.588725072207356,           5,-2.934839391061388,               3,-6.409692411376559, 478.8365286476141,                          0,       478.8365286476141
          0,           0,        1851,-4.605690982137617,-3.071399015524771,-4.416101387332179,-4.423011598829032,0.5877636627786985,           5,-2.935147457467052,               3,-6.410958249249101, 478.8359260406004,                          0,       478.8359260406004
          0,           0,        1852,-4.605907334037886,-3.071485656063285,-4.416673470031167,-4.423996379019735,0.5867958911410647,           5,-2.935457938837393,               3,-6.412218561913574, 478.8357435871026,                          0,       478.8357435871026
          0,           0,        1853,-4.606123938363697,-3.071572198846347,-4.417244622576076,-4.424987643564579,0.5858217619374955,           5, -2.93577327918412,               3,-6.413473335232822, 478.8359765191028,                          0,       478.8359765191028
          0,           0,        1854,-4.606340813387871,-3.071658548838332,-4.417814964047568, -4.42598538769841,0.5848412812393632,           5,-2.936089633925186,               3,-6.414722511529951,  478.836620177937,                          0,        478.836620177937
          0,           0,        1855,-4.606557991149766,-3.071744636420479,-4.418384612042654,-4.426989606277943,0.5838544553573234,           5, -2.93639151348559,               3, -6.41596606659721, 478.8376700404476,                          0,       478.8376700404476
          0,           0,        1856,-4.606775511244422,-3.071830356085713, -4.41895362656195,-4.428000293911485,0.5828612907127784,           5,-2.936701297721832,               3,-6.417203989881664,  478.839121724906,                          0,        478.839121724906
          0,           0,        1857,-4.606993412979591,-3.071915873363484,-4.419522127824066,-4.429017444658323,0.5818617947110003,           5,-2.937016517299976,               3, -6.41843626347664, 478.8409709855078,                          0,       478.8409709855078
          0,           0,        1858,-4.607211739240187,-3.072001177595838,-4.420090260403948,-4.430041051284501, 0.580855975885173,           5,-2.937336330963892,               3,-6.419662858576365, 478.8432137031806,                          0,       478.8432137031806
          0,           0,        1859,-4.607430529670062, -3.07208616200381,-4.420658171781945,-4.431071106277455,0.5798438429621016,           5,-2.937659754535763,               3,-6.420883470632917, 478.8458458756905,                          0,       478.8458458756905
          0,           0,        1860,-4.607649813497352,-3.072170863373231,-4.421225926298763,-4.432107601885006,0.5788254049002367,           5, -2.93797978768295,               3,-6.422097906933989, 478.8488636068984,                          0,       478.8488636068984
          0,           0,        1861,-4.607869607227031,-3.072255351204456,-4.421793567863438,-4.433150529536913,0.5778006713370275,           5,-2.938295877006749,               3,-6.423306641887119, 478.8522630929949,                          0,       478.8522630929949
          0,           0,        1862,-4.608089922410504,  -3.0723397380148,  -4.4223611421402,-4.434199880103396,0.5767696528946902,           5,-2.938622842681605,               3,-6.424509620378507, 478.8560406034806,                          0,       478.8560406034806
          0,           0,        1863, -4.60831077511306,-3.072423935416232,-4.422928735283512,-4.435255643723457,0.5757323604206011,           5,-2.938955996149775,               3,  -6.4257067981481, 478.8601924543627,                          0,       478.8601924543627
          0,           0,        1864, -4.60853216927338,-3.072508027940633,-4.423496397464683,-4.436317809968426,0.5746888056839219,           5,-2.939293219392564,               3,-6.426898136994285, 478.8647149750196,                          0,       478.8647149750196
          0,           0,        1865,-4.608754097804061,-3.072592037486344,-4.424064165205412,-4.437386366766349,0.5736390019704469,           5,-2.939633364180295,               3,-6.428081874965087, 478.8696044842202,                          0,       478.8696044842202
          0,           0,        1866,-4.608976548847841,-3.072675854219338,-4.424632023084274,-4.438461302444368,0.5725829622307481,           5, -2.93999396704535,               3,-6.429259146840606, 478.8748572903767,                          0,       478.8748572903767
          0,           0,        1867,-4.609199502352078,-3.072759421167519,-4.425199890923496,-4.439542604867247,0.5715207000072354,           5,-2.940356947380769,               3,-6.430430405682983,   478.88046966723,                          0,         478.88046966723
          0,           0,        1868,-4.609422949675139,-3.072842656169899,-4.425767791703462,-4.440630261906964,0.5704522284492519,           5,-2.940717705371002,               3,-6.431595623199351, 478.8864377837218,                          0,       478.8864377837218
          0,           0,        1869,-4.609646869277729,-3.072925722089931,-4.426335598810095,-4.441724260639227,0.5693775616541153,           5, -2.94107822927878,               3,-6.432754781543735, 478.8927577089776,                          0,       478.8927577089776
          0,           0,        1870,-4.609871243781212,-3.073008717244883,-4.426903276975017,-4.442824586789441,0.5682967150454867,           5,-2.941439204108929,               3,-6.433907844028411, 478.8994255232731,                          0,       478.8994255232731
          0,           0,        1871,-4.610096058521942,-3.073091649625681,-4.427470821680823,-4.443931225691291,0.5672097047431314,           5,-2.941812719807719,               3,-6.435054766866505, 478.9064374330495,                          0,       478.9064374330495
          0,           0,        1872,-4.610321300013896,-3.073174297237062,-4.428038222401751,-4.445044162518503,0.5661165466996141,           5,-2.942207922284623,               3, -6.43619557126843, 478.9137898112483,                          0,       478.9137898112483
          0,           0,        1873,-4.610546959611863,-3.073256764743334,-4.428605511059344, -4.44616338093436,0.5650172586618619,           5,-2.942593771881585,               3,-6.437330264874066, 478.9214791715498,                          0,       478.9214791715498
          0,           0,        1874,-4.610773015307748,-3.073338889230351,-4.429172620883285, -4.44728886563609,0.5639118567934749,           5,-2.942979362702544,               3,-6.438458849516485, 478.9295021206061,                          0,       478.9295021206061
          0,           0,        1875,-4.610999462956672,-3.073420914179758,-4.429739520280134,-4.448420599825503,0.5628003591649875,           5,-2.943365318115181,               3,-6.439581311796704, 478.9378553214074,                          0,       478.9378553214074
          0,           0,        1876,-4.611226305077815,-3.073502805738955,-4.430306252322413,-4.449558566218502,0.5616827844180668,           5,-2.943751400472225,               3,-6.440697627772696, 478.9465354735658,                          0,       478.9465354735658
          0,           0,        1877,-4.611453552415359,-3.073584554894137,-4.430872864506743,-4.450702746257103,0.5605591523838861,           5,-2.944149387754558,               3,-6.441807771703336, 478.9555393027489,                          0,       478.9555393027489
          0,           0,        1878, -4.61168121818248,-3.073666043315369,-4.431439404761416,-4.451853121927143,0.5594294820296968,           5,-2.944544228183505,               3,-6.442911709656462, 478.9648635538779,                          0,       478.9648635538779
          0,           0,        1879,-4.611909311227011,-3.073747448678736,-4.432005831717844,-4.453009673989352,0.5582937938028626,           5,-2.944936717455978,               3, -6.44400936743572, 478.9745049802651,                          0,       478.9745049802651
          0,           0,        1880,-4.612137833170845,-3.073828763918853,-4.432572159412263,-4.454172382579005,0.5571521087957687,           5,-2.945346806921691,               3, -6.44510077015677, 478.9844603420868,                          0,       478.9844603420868
          0,           0,        1881,-4.612366783515684,-3.073909950886228,-4.433138458527102,-4.455341226873897,0.5560044491340326,           5,-2.945758822900989,               3,-6.446185876402138,  478.994726410543,                          0,        478.994726410543
          0,           0,        1882,-4.612596156863553, -3.07399093179389,-4.433704683648095,-4.456516185825626,0.5548508368083105,           5, -2.94617333918608,               3,-6.447264635491925, 479.0052999692884,                          0,       479.0052999692884
          0,           0,        1883,-4.612825946680736, -3.07407179699632,-4.434270772901908,-4.457697238771371,0.5536912935185139,           5,-2.946583109692791,               3,-6.448336999341501, 479.0161778180441,                          0,       479.0161778180441
          0,           0,        1884,-4.613056147589906,-3.074152652139758,-4.434836682071728,-4.458884363369637,0.5525258428384958,           5,-2.946989593044732,               3,-6.449402898244754, 479.0273567820092,                          0,       479.0273567820092
          0,           0,        1885,-4.613286762725862, -3.07423345417739,-4.435402551363707,-4.460077535627231,0.5513545100126662,           5,-2.947405042333443,               3,-6.450462162431037, 479.0388337252558,                          0,       479.0388337252558
          0,           0,        1886,-4.613517797763249,-3.074314028765107,-4.435968484873734,-4.461276730911122, 0.550177321000902,           5,-2.947869925964146,               3,-6.451514762207674, 479.0506055601227,                          0,       479.0506055601227
          0,           0,        1887,-4.613749260479723,-3.074394160868899,-4.436534536189896, -4.46248192709912,0.5489942987174035,           5,-2.948316205120492,               3,-6.452560721863018, 479.0626692569976,                          0,       479.0626692569976
          0,           0,        1888,-4.613981123019737,-3.074474181258692,-4.437100404248246,-4.463693099630298,0.5478054688254804,           5,-2.948750312931665,               3,-6.453600035792721,  479.075021833937,                          0,        479.075021833937
          0,           0,        1889,-4.614213394814669,-3.074554102461194,-4.437666125870421, -4.46491022407285,0.5466108567606835,           5,-2.949175919663404,               3,-6.454632686565517, 479.0876603397103,                          0,       479.0876603397103
          0,           0,        1890,-4.614446088140287,-3.074633974949054,-4.438231795040483,-4.466133273982626,0.5454104902654466,           5, -2.94959464983109,               3,-6.455657095076528, 479.1005818533918,                          0,       479.1005818533918
          0,           0,        1891,-4.614679214414815,-3.074713690770068,-4.438797536691376,-4.467362222315701,0.5442043974156063,           5,-2.950023432389204,               3,-6.456674192882397, 479.1137834825058,                          0,       479.1137834825058
          0,           0,        1892,-4.614912771628453,-3.074793135220215,-4.439363381134787,-4.468597042804824,0.5429926053429195,           5,-2.950466933627794,               3,-6.457684808728262, 479.1272623585463,                          0,       479.1272623585463
          0,           0,        1893,-4.615146767605499,-3.074872505226277,-4.439929267033652, -4.46983770808836,0.5417751426015822,           5,-2.950912129040821,               3,-6.458688900921659, 479.1410156316793,                          0,       479.1410156316793
          0,           0,        1894,-4.615381204968215,-3.074951730212895,-4.440495181350339,-4.471084190326151,0.5405520380918868,           5,-2.951351042729674,               3,-6.459686437917235, 479.1550404654198,                          0,       479.1550404654198
          0,           0,        1895,-4.615616081530159,-3.075030814723205,-4.441061155936623,-4.472336461207433,0.5393233211130716,           5,-2.951782139157533,               3,-6.460676655880587, 479.1693340341455,                          0,       479.1693340341455
          0,           0,        1896,-4.615851395429175,-3.075109812067731,-4.441627211507354,-4.473594491467085,  0.53808902185708,           5,-2.952225361493958,               3,-6.461657351491377, 479.1838935248744,                          0,       479.1838935248744
          0,           0,        1897,-4.616087142376779,-3.075188711474984,-4.442193351279385,-4.474858251377107, 0.536849171054114,           5,-2.952730991922909,               3,-6.462631187488157, 479.1987161411326,                          0,       479.1987161411326
          0,           0,        1898,-4.616323316583726,-3.075267549896086,-4.442759571666528,-4.476127710038607,0.5356038006276214,           5,  -2.9532022389129,               3,-6.463598101288415, 479.2137991081042,                          0,       479.2137991081042
          0,           0,        1899,-4.616559920525145,-3.075346229712131,-4.443325917044293,-4.477402837411604, 0.534352941573274,           5,-2.953653571905524,               3,-6.464558054588145, 479.2291396786129,                          0,       479.2291396786129
          0,           0,        1900,-4.616796944092757,-3.075424848608103,-4.443892368140434,-4.478683601598291,0.5330966267161076,           5,-2.954091099360711,               3,-6.465511016201146, 479.2447351392452,                          0,       479.2447351392452
          0,           0,        1901, -4.61703438057955,-3.075503324030401,-4.444458944510816, -4.47996997015193,0.5318348894964984,           5,-2.954518473471663,               3, -6.46645654399153, 479.2605828113581,                          0,       479.2605828113581
          0,           0,        1902,-4.617272227582975,-3.075581569403294,-4.445025640264863,-4.481261911739455,0.5305677619248728,           5,-2.954969911503786,               3,-6.467394945738557, 479.2766800443459,                          0,       479.2766800443459
          0,           0,        1903,-4.617510504838284,  -3.0756598768725,-4.445592471429367,-4.482559392995112,0.5292952784001058,           5,-2.955418550325486,               3,-6.468326260356896, 479.2930242078507,                          0,       479.2930242078507
          0,           0,        1904,-4.617749187994241,-3.075738156214589,-4.446159460228683,-4.483862380424127,0.5280174731711673,           5,-2.955858381814235,               3,-6.469250467525224,  479.309612683369,                          0,        479.309612683369
          0,           0,        1905,-4.617988276376499,-3.075816451441708,-4.446726695504133,-4.485170839601967,0.5267343815500907,           5,-2.956288693340356,               3,-6.470167541225643, 479.3264428346567,                          0,       479.3264428346567
          0,           0,        1906,-4.618227762529825,-3.075894735914315,-4.447294178756781,-4.486484732278862,0.5254460428491342,           5,-2.956710454604958,               3,-6.471077449480377, 479.3435119475788,                          0,       479.3435119475788
          0,           0,        1907, -4.61846764870175,-3.075972498907588,-4.447861877416898,-4.487804025349639, 0.524152490910001,           5,-2.957135444184366,               3,-6.471980151321305,  479.360817234922,                          0,        479.360817234922
          0,           0,        1908,-4.618707941898177,-3.076050067875569,-4.448429636219911,-4.489128683856753, 0.522853761407142,           5,-2.957560991147049,               3,-6.472875601939609, 479.3783559274639,                          0,       479.3783559274639
          0,           0,        1909,-4.618948654786446,-3.076127574449566,-4.448997477346733,-4.490458670419899,0.5215498925590131,           5,-2.957983116896501,               3,-6.473763760614271,  479.396125372556,                          0,        479.396125372556
          0,           0,        1910,-4.619189791067719,-3.076204906751002,-4.449565464680252,-4.491793949350457,0.5202409206186653,           5,-2.958400347742336,               3,-6.474644587810313, 479.4141230699986,                          0,       479.4141230699986
          0,           0,        1911,-4.619431346842923,-3.076282296207907,-4.450133566771052,-4.493134482110161, 0.518926884915899,           5,-2.958811874525612,               3,-6.475518042710019, 479.4323466509356,                          0,       479.4323466509356
          0,           0,        1912,-4.619673316408424,-3.076359572877295,-4.450701830422004,-4.494480229819949,0.5176078251421463,           5,-2.959223709949063,               3,-6.476384065003144, 479.4507938350471,                          0,       479.4507938350471
          0,           0,        1913,-4.619915696224339,-3.076436462590044, -4.45127024458569,-4.495831154538503, 0.516283779817745,           5,-2.959635112202626,               3,-6.477242590850356, 479.4694623858686,                          0,       479.4694623858686
          0,           0,        1914,-4.620158482920239,-3.076513220581946,-4.451838850447021,-4.497187218609842,   0.5149547871821,           5,-2.960043370105106,               3,-6.478093580018688, 479.4883500735383,                          0,       479.4883500735383
          0,           0,        1915,-4.620401676105732,-3.076590051149332,-4.452407660165248,-4.498548381431376,0.5136208886939598,           5,-2.960448083637968,               3,-6.478936996553101, 479.5074546599623,                          0,       479.5074546599623
          0,           0,        1916,-4.620645281673501,-3.076666784059443, -4.45297675406018,-4.499914602511137,0.5122821254111686,           5, -2.96084865858245,               3,-6.479772802772032, 479.5267739038914,                          0,       479.5267739038914
          0,           0,        1917,-4.620889303578994,-3.076743314979509,-4.453546106501524,-4.501285842099481,0.5109385375023975,           5,-2.961247709260213,               3, -6.48060070849821, 479.5463055727409,                          0,       479.5463055727409
          0,           0,        1918,-4.621133748304459,-3.076819848360389,-4.454115663005418,-4.502662058911391,0.5095901668543503,           5,-2.961648586277487,               3,-6.481420552025575, 479.5660474518605,                          0,       479.5660474518605
          0,           0,        1919,-4.621378614777133,-3.076896344051158,-4.454685497818559,-4.504043211638312,0.5082370552868081,           5,-2.962049679865999,               3,-6.482232392809668, 479.5859973438314,                          0,       479.5859973438314
          0,           0,        1920,-4.621623907338101,-3.076972904597722,-4.455255637060751,-4.505429255124898,0.5068792487557683,           5,-2.962445494665886,               3, -6.48303628229194, 479.6061530620152,                          0,       479.6061530620152
          0,           0,        1921,-4.621869631098342,-3.077049137687134, -4.45582608172692,-4.506820149176884,0.5055167875785117,           5,-2.962836011942668,               3,-6.483832223638119, 479.6265124332268,                          0,       479.6265124332268
          0,           0,        1922,-4.622115786570025,-3.077125370704948,-4.456396718377665,-4.508215849687996,0.5041497164889079,           5,-2.963221876373166,               3,-6.484618909216325, 479.6470733066499,                          0,       479.6470733066499
          0,           0,        1923,-4.622362367303721, -3.07720145189358,-4.456967609228459,-4.509616313053392,0.5027780794417575,           5,-2.963608802476536,               3,-6.485391687867796, 479.6678335596937,                          0,       479.6678335596937
          0,           0,        1924,-4.622609361100513,-3.077277409097493,-4.457538816380841,-4.511021495027479,0.5014019211637475,           5,-2.964016698143357,               3,-6.486157305198837, 479.6887911017937,                          0,       479.6887911017937
          0,           0,        1925,-4.622856747197636,-3.077353259072993,-4.458110513607805,-4.512431351585575,0.5000212858143555,           5, -2.96440481841585,               3,-6.486915612686492,    479.7099438792,                          0,          479.7099438792
          0,           0,        1926,-4.623104566616878,-3.077429121559303, -4.45868245379802,-4.513845837368293, 0.498636219113275,           5,-2.964780572011567,               3,-6.487666510025242, 479.7312898797031,                          0,       479.7312898797031
          0,           0,        1927,-4.623352814942581,-3.077504982095685,-4.459254686645648,-4.515264907241204,0.4972467664882607,           5,-2.965149064102536,               3,-6.488409904777551, 479.7528271239171,                          0,       479.7528271239171
          0,           0,        1928,-4.623601496360873,-3.077580995495861,-4.459827280867866,-4.516688513401285,0.4958529761179482,           5,-2.965512582264056,               3,-6.489137093744312, 479.7745536466854,                          0,       479.7745536466854
          0,           0,        1929,-4.623850613290267,-3.077656808716898,-4.460400262947817,  -4.5181166090209,0.4944548951313408,           5,-2.965849935919019,               3,-6.489855936110922, 479.7964674881177,                          0,       479.7964674881177
          0,           0,        1930,-4.624100179410191,-3.077732449866959, -4.46097361627102,-4.519549145927168,0.4930525719377762,           5,-2.966188898286562,               3,-6.490566591506505,   479.81856668681,                          0,         479.81856668681
          0,           0,        1931,-4.624350191210722,-3.077807823028649,-4.461547368640619,-4.520986078652144, 0.491646052080901,           5,-2.966530310342142,               3,-6.491268985799405, 479.8408492828915,                          0,       479.8408492828915
          0,           0,        1932,-4.624600648936945,-3.077883240183792,-4.462121454972634,-4.522427358690501,0.4902353842310009,           5,-2.966872966215506,               3,-6.491963060353724, 479.8633133252255,                          0,       479.8633133252255
          0,           0,        1933,-4.624851548681071,-3.077958634490906,-4.462695874028991,-4.523872936249173,0.4888206182805299,           5, -2.96721619373339,               3,-6.492647543877274,  479.885956874667,                          0,        479.885956874667
          0,           0,        1934,-4.625102889923085,-3.078033815597231,-4.463270651554279,-4.525322763269024,0.4874018021646368,           5,-2.967490862281978,               3,-6.493323348010779, 479.9087780053251,                          0,       479.9087780053251
          0,           0,        1935, -4.62535470102461,-3.078108853110499,-4.463845578347616,-4.526776790841494,0.4859789849292625,           5,-2.967776327186764,               3,-6.493990721701075, 479.9317748046959,                          0,       479.9317748046959
          0,           0,        1936, -4.62560694628697,-3.078183844316673,-4.464420905279406,-4.528234968333414,0.4845522172287597,           5,-2.968082330994629,               3, -6.49464964334474, 479.9549453816172,                          0,       479.9549453816172
          0,           0,        1937,-4.625859613284175,-3.078258836110581,-4.464996710194487,-4.529697245792535, 0.483121548926873,           5,-2.968399383789476,               3,-6.495300076093265, 479.9782878767766,                          0,       479.9782878767766
          0,           0,        1938,-4.626112701436329,-3.078333879897437,-4.465572946645318,-4.531163572126379,0.4816870307857415,           5,-2.968722403530892,               3,-6.495941970089849,  480.001800468659,                          0,        480.001800468659
          0,           0,        1939,-4.626366208797461,-3.078408852295316,-4.466149584819187,-4.532633895118687,0.4802487153461147,           5, -2.96902741645377,               3,-6.496575308236564, 480.0254813732756,                          0,       480.0254813732756
